
============================================================
  TCC - Pipeline de Dados Publicos | ABATIA
============================================================
 Modo: Somente Etapa 1 - Crawler

Nenhum checkpoint encontrado — iniciando do zero.
  Reprocessar erros: nenhum erro no log — nada a re-enfileirar.

============================================================
  Crawler iniciado: ABATIA
  Páginas já visitadas (checkpoint): 0
  URLs na fila: 1
  Reprocessar erros: ATIVADO
============================================================

  Modo: SEM LIMITE de páginas
  [1/sem limite] fila=0 | depth=0 | http://abatia.pr.gov.br/
  [172/sem limite] fila=376 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [173/sem limite] fila=375 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [174/sem limite] fila=374 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [175/sem limite] fila=373 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [176/sem limite] fila=372 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [177/sem limite] fila=371 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [178/sem limite] fila=370 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [179/sem limite] fila=369 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [180/sem limite] fila=368 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [181/sem limite] fila=367 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [182/sem limite] fila=366 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [183/sem limite] fila=365 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [184/sem limite] fila=364 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [185/sem limite] fila=363 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [186/sem limite] fila=362 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [187/sem limite] fila=361 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [188/sem limite] fila=360 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [189/sem limite] fila=359 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [190/sem limite] fila=358 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [191/sem limite] fila=357 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [192/sem limite] fila=356 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [193/sem limite] fila=355 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
  [194/sem limite] fila=354 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2929&
